id,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
457,Nwokezuike,553.0,France,Female,48.0,3,0.0,1,1.0,0.0,30912.1,1
458,Forbes,590.0,Spain,Male,37.0,5,165993.43,2,1.0,1.0,66821.02,0
459,Cattaneo,687.0,France,Female,72.0,3,0.0,2,1.0,1.0,120972.18,0
461,Ubanwa,697.0,France,Male,29.0,7,0.0,1,1.0,1.0,88805.58,0
462,Zetticci,714.0,France,Female,40.0,4,0.0,1,0.0,1.0,173315.12,0
463,H?,659.0,Spain,Male,44.0,3,0.0,2,1.0,1.0,138141.84,0
464,Johnson,744.0,Germany,Female,33.0,1,136771.63,1,0.0,0.0,,1
465,H?,654.0,France,Female,47.0,5,105627.2,2,1.0,1.0,67614.05,0
469,Manna,599.0,Spain,Female,32.0,3,0.0,2,1.0,1.0,,0
470,Ugochukwu,727.0,Spain,Male,38.0,9,108330.18,1,0.0,1.0,79429.87,0
473,Shih,694.0,France,Male,31.0,8,0.0,2,1.0,0.0,113790.07,0
475,T'ien,553.0,France,Male,23.0,3,0.0,2,1.0,0.0,159840.57,0
477,Ch'ien,850.0,Spain,Female,49.0,1,0.0,2,0.0,0.0,127123.86,0
478,Chiu,709.0,Germany,Male,56.0,10,126042.83,1,1.0,0.0,111769.15,1
479,Pisani,705.0,Germany,Female,41.0,7,125652.64,1,1.0,0.0,124302.86,0
481,Hsiao,627.0,France,Male,32.0,5,0.0,2,0.0,1.0,72815.36,0
482,De Luca,577.0,Germany,Female,45.0,6,97539.17,1,1.0,0.0,61811.7,1
483,O'Kane,649.0,France,Female,31.0,1,0.0,1,1.0,1.0,93009.18,0
485,Blinova,480.0,Spain,Female,34.0,6,155193.91,1,1.0,1.0,32256.22,0
486,Uwaezuoke,528.0,France,Female,29.0,3,0.0,2,1.0,1.0,144056.69,0
487,Mazzanti,537.0,France,Female,40.0,2,0.0,2,0.0,1.0,51314.52,0
488,Ojiofor,765.0,Germany,Male,33.0,2,149468.94,2,0.0,1.0,149766.47,0
489,Yermakova,613.0,France,Male,33.0,4,0.0,2,1.0,0.0,131600.48,0
491,Chukwubuikem,713.0,Germany,Male,63.0,7,122327.97,1,1.0,1.0,116578.27,0
493,Onyemaechi,651.0,Germany,Female,44.0,3,105920.0,1,1.0,0.0,114528.6,0
494,Hsia,,France,Female,37.0,0,0.0,1,1.0,1.0,151228.5,0
495,Johnston,537.0,France,Male,42.0,6,0.0,2,0.0,0.0,124746.8,1
499,Chizuoke,773.0,Germany,Female,41.0,5,114042.68,1,0.0,0.0,79782.82,1
500,Goliwe,,Spain,Female,30.0,9,0.0,2,1.0,0.0,90899.41,0
502,T'ien,589.0,Spain,Female,33.0,9,0.0,2,1.0,1.0,173000.24,0
503,Onyemauchechi,599.0,Spain,Female,38.0,8,0.0,2,1.0,0.0,,0
504,Ts'ai,577.0,Germany,Male,33.0,3,113368.71,1,1.0,1.0,,0
505,Toscani,696.0,Spain,Female,43.0,6,0.0,2,1.0,0.0,81191.34,0
506,Shen,542.0,France,Female,42.0,1,0.0,1,1.0,1.0,178179.01,0
507,Hsing,576.0,Germany,Female,26.0,4,115064.79,1,1.0,1.0,27585.75,1
508,Onyeorulu,775.0,France,Male,33.0,5,92187.33,1,0.0,0.0,173633.32,0
511,Chiganu,598.0,Spain,Male,38.0,6,202408.6,1,1.0,1.0,,0
515,Hsing,603.0,France,Male,35.0,5,129936.19,1,0.0,1.0,140108.65,0
517,Fennell,677.0,Spain,Female,51.0,4,95941.66,1,0.0,0.0,,1
518,Lucchese,706.0,Germany,Female,32.0,7,92476.68,2,0.0,0.0,,0
520,Ch'ang,748.0,France,Male,34.0,4,0.0,2,1.0,1.0,199049.97,0
521,Okonkwo,655.0,Spain,Female,33.0,8,138697.82,1,1.0,0.0,,0
522,Bartlett,569.0,Germany,Male,34.0,9,142629.11,1,0.0,1.0,135425.83,0
523,Hsiung,602.0,France,Female,31.0,9,98779.37,1,1.0,0.0,133218.56,0
524,Loewenthal,630.0,Spain,Male,33.0,2,0.0,2,0.0,1.0,126874.95,0
526,Palerma,682.0,France,Male,34.0,2,0.0,2,0.0,0.0,58043.32,0
527,Yeh,607.0,Spain,Male,33.0,1,0.0,3,0.0,0.0,,1
529,Chuang,635.0,Germany,Female,45.0,6,106125.16,2,1.0,1.0,143438.41,0
530,Ts'ui,683.0,France,Female,32.0,6,0.0,2,1.0,0.0,199349.29,0
532,Rischbieth,632.0,France,Male,39.0,8,0.0,1,1.0,0.0,185804.92,0
534,Nnaife,,France,Male,37.0,3,105313.92,1,1.0,0.0,180697.79,0
535,Bergamaschi,550.0,Germany,Male,39.0,3,111039.06,2,1.0,1.0,95648.36,0
536,Onyekachi,635.0,Germany,Female,33.0,4,137956.52,2,1.0,0.0,,0
537,Ashbolt,614.0,France,Male,50.0,5,138487.73,2,0.0,1.0,110083.03,0
538,K'ung,,France,Female,31.0,5,0.0,1,1.0,0.0,166801.22,1
539,Nwabugwu,622.0,France,Male,36.0,3,0.0,2,1.0,1.0,187859.21,0
540,Okechukwu,678.0,France,Female,25.0,5,0.0,2,1.0,0.0,167822.44,0
541,Trevisano,712.0,France,Male,38.0,2,131980.86,1,1.0,1.0,178263.72,0
542,Y?an,582.0,Spain,Female,36.0,3,0.0,1,1.0,0.0,64634.54,1
544,Onuora,521.0,France,Male,29.0,5,0.0,1,1.0,0.0,,0
545,Hs?,,France,Male,32.0,3,121719.1,1,1.0,0.0,140509.37,0
546,T'ao,568.0,Spain,Female,41.0,9,98951.6,1,0.0,1.0,195320.19,0
547,Aksyonova,610.0,France,Female,30.0,6,0.0,2,1.0,0.0,28662.47,0
549,Tien,653.0,Spain,Female,39.0,8,0.0,2,1.0,0.0,92800.3,0
550,Chinedum,699.0,France,Male,64.0,7,123582.52,1,1.0,1.0,90770.11,0
551,Ndubueze,621.0,France,Male,34.0,9,0.0,2,1.0,1.0,81310.8,0
552,Yudina,743.0,France,Male,32.0,2,0.0,1,0.0,1.0,97688.29,0
554,Chiemenam,612.0,Spain,Female,45.0,5,119863.59,3,1.0,0.0,159781.59,1
555,Chiu,516.0,France,Female,37.0,5,0.0,2,1.0,1.0,126204.5,0
556,Ch'eng,794.0,Spain,Female,30.0,5,0.0,2,0.0,1.0,142781.53,0
557,Fiorentini,616.0,France,Male,32.0,5,0.0,2,1.0,1.0,,0
558,Trevisano,592.0,Spain,Female,37.0,1,0.0,1,1.0,0.0,182435.93,0
559,Chiang,669.0,Germany,Male,50.0,1,134683.97,1,1.0,1.0,169278.82,1
561,Kemp,,France,Female,22.0,9,123649.23,1,1.0,1.0,145971.54,1
562,Mazzanti,619.0,France,Male,42.0,7,0.0,3,1.0,0.0,101362.83,1
563,P'eng,683.0,France,Male,32.0,8,0.0,1,1.0,0.0,,0
564,Piccio,487.0,Germany,Male,47.0,6,133769.38,1,1.0,0.0,145242.05,1
566,Milne,678.0,Spain,Male,51.0,2,0.0,2,0.0,1.0,177211.57,0
568,Holloway,603.0,France,Female,44.0,6,0.0,1,1.0,1.0,22912.24,0
570,Fyans,677.0,France,Male,35.0,5,0.0,1,1.0,0.0,184892.32,0
572,Fiorentino,579.0,Germany,Male,38.0,10,110854.4,2,1.0,0.0,72595.46,0
573,Chidubem,576.0,France,Female,41.0,4,112268.32,1,0.0,1.0,190923.39,0
574,Frolov,,Germany,Female,45.0,4,156649.76,1,0.0,1.0,145753.89,1
576,K'ung,710.0,Germany,Female,43.0,5,148722.04,1,0.0,0.0,121655.67,1
578,Yobanna,584.0,France,Male,40.0,9,0.0,2,1.0,0.0,19399.74,0
579,Mamelu,696.0,Germany,Male,40.0,3,100912.36,1,1.0,0.0,159431.58,0
581,Y?an,644.0,Spain,Female,47.0,8,0.0,1,1.0,0.0,174883.8,1
582,Zetticci,720.0,Spain,Male,51.0,2,124083.03,1,1.0,1.0,59996.48,0
583,Chu,599.0,Germany,Male,39.0,6,136710.28,2,1.0,1.0,127065.13,0
584,Marshall,649.0,Germany,Male,36.0,9,129678.85,1,1.0,0.0,172113.41,1
585,Martin,746.0,France,Female,37.0,1,0.0,2,1.0,1.0,149477.69,0
587,Nwabugwu,589.0,France,Male,36.0,5,0.0,2,1.0,1.0,,0
588,Oluchukwu,597.0,Germany,Female,24.0,6,118439.75,2,1.0,1.0,93480.89,0
589,Lucciano,,Spain,Female,36.0,6,0.0,1,1.0,1.0,59965.61,1
590,Chikelu,649.0,Germany,Female,40.0,4,121683.06,1,0.0,0.0,90311.17,0
591,Erskine,774.0,France,Female,42.0,2,0.0,2,0.0,1.0,184682.4,0
592,Nwankwo,550.0,France,Male,34.0,6,144867.28,1,1.0,1.0,83645.97,0
593,Onyemachukwu,561.0,France,Male,40.0,6,66607.91,2,1.0,1.0,174437.65,0
595,H?,652.0,France,Female,38.0,6,0.0,2,1.0,1.0,182232.83,0
596,P'eng,646.0,Spain,Male,28.0,2,0.0,1,1.0,1.0,167939.48,0
597,Pagnotto,,Spain,Female,29.0,2,0.0,1,0.0,0.0,61679.09,1
598,Tsai,606.0,France,Male,28.0,7,0.0,2,1.0,1.0,177089.97,0
599,Oguejiofor,584.0,France,Male,43.0,2,0.0,1,0.0,1.0,92322.17,0
600,Onuora,633.0,Germany,Male,40.0,0,73449.37,2,0.0,1.0,75633.21,0
601,T'ien,567.0,France,Male,41.0,3,161452.1,1,1.0,1.0,132337.52,0
603,Zuyeva,724.0,Spain,Male,41.0,5,0.0,1,0.0,0.0,116277.01,0
604,Okwudilichukwu,684.0,Germany,Female,34.0,8,139655.51,1,1.0,0.0,163616.71,0
605,Hsiung,730.0,Germany,Female,38.0,3,124196.28,2,1.0,1.0,88727.41,0
606,Chukwuemeka,658.0,France,Male,29.0,1,122164.47,1,1.0,1.0,169794.78,0
607,Tuan,571.0,France,Female,37.0,4,111866.32,1,1.0,0.0,,0
608,McWilliam,700.0,Germany,Female,43.0,3,152231.22,3,0.0,0.0,118529.96,1
609,Pankhurst,651.0,Spain,Male,36.0,5,161392.37,1,1.0,0.0,107941.62,0
610,Onwuatuegwu,713.0,Spain,Female,27.0,5,0.0,2,1.0,1.0,38607.38,0
611,Kao,656.0,France,Male,30.0,3,0.0,2,1.0,1.0,17056.81,0
612,Yegorova,,France,Male,27.0,9,0.0,2,1.0,1.0,50075.13,0
613,Chien,684.0,Germany,Female,55.0,1,177845.34,1,0.0,0.0,54666.76,0
614,Buckley,,Spain,Male,37.0,7,109427.76,1,0.0,1.0,86558.89,0
616,Chidiegwu,754.0,Germany,Female,36.0,1,145798.05,1,1.0,1.0,61118.34,0
617,Hs?,585.0,Spain,Male,53.0,6,0.0,1,1.0,1.0,125674.14,0
618,Beede,516.0,Spain,Male,35.0,6,0.0,2,0.0,0.0,88762.71,0
619,Chiang,718.0,France,Male,45.0,3,134620.45,1,1.0,1.0,133360.53,0
621,Nwachinemelu,721.0,Spain,Female,41.0,6,109081.49,1,1.0,0.0,66614.03,0
622,Alekseyeva,712.0,France,Female,46.0,5,0.0,1,1.0,0.0,151327.54,1
626,Iweobiegbunam,,France,Male,42.0,3,117536.29,1,1.0,0.0,113119.54,0
628,Chuang,556.0,Germany,Female,66.0,4,123089.81,1,1.0,1.0,177342.36,1
629,Olisaemeka,667.0,France,Female,55.0,6,0.0,1,0.0,1.0,78821.37,1
631,Fitts,755.0,Germany,Female,45.0,7,135383.0,1,0.0,0.0,143691.69,0
634,Ojiofor,679.0,Germany,Female,64.0,4,106897.85,1,1.0,1.0,,1
635,Tuan,722.0,Spain,Male,35.0,1,0.0,1,0.0,1.0,44628.81,1
636,Pirozzi,627.0,France,Female,37.0,5,0.0,1,1.0,1.0,88569.32,1
637,Cremonesi,578.0,France,Male,49.0,5,150803.89,2,1.0,0.0,16922.48,0
638,Lucchese,762.0,Germany,Male,40.0,4,76624.6,1,0.0,1.0,129578.62,0
639,Billson,438.0,Spain,Female,54.0,2,0.0,1,0.0,1.0,192025.39,0
640,Scott,535.0,France,Male,33.0,7,0.0,2,1.0,0.0,103473.24,0
641,Genovesi,805.0,Spain,Male,36.0,9,0.0,1,1.0,1.0,90509.03,0
643,T'ien,605.0,Germany,Male,39.0,3,123851.71,2,1.0,0.0,173220.85,0
645,Hsia,682.0,France,Male,55.0,8,166629.89,1,1.0,0.0,,1
646,Iadanza,706.0,Germany,Male,36.0,7,163054.05,1,1.0,1.0,31462.47,0
647,Buckland,506.0,France,Male,40.0,0,0.0,2,1.0,0.0,,0
651,Kryukova,718.0,France,Female,32.0,6,169116.99,2,0.0,0.0,,0
652,Onyemauchechukwu,444.0,France,Male,51.0,7,0.0,1,1.0,1.0,3795.45,0
653,Y?an,581.0,France,Male,29.0,9,0.0,2,1.0,0.0,96958.2,0
654,T'ao,733.0,Spain,Female,26.0,1,0.0,1,0.0,1.0,166907.65,1
656,Kao,712.0,France,Male,30.0,2,0.0,2,1.0,0.0,131460.53,0
657,Brown,606.0,France,Male,40.0,5,0.0,2,1.0,1.0,70833.37,0
658,Nwokike,807.0,Germany,Male,44.0,3,139851.75,2,1.0,0.0,102199.94,0
660,Alexeyeva,481.0,France,Female,37.0,8,0.0,2,1.0,0.0,44168.28,0
661,L?,689.0,France,Female,38.0,4,0.0,2,1.0,0.0,140982.62,0
662,She,601.0,Germany,Female,37.0,4,108493.17,2,1.0,0.0,133685.66,0
664,Onwumelu,756.0,France,Female,34.0,2,156052.24,1,1.0,1.0,103547.0,0
665,Piccio,771.0,Spain,Male,53.0,5,135451.46,1,1.0,1.0,152407.36,0
666,Ts'ai,850.0,Spain,Female,39.0,5,0.0,2,1.0,1.0,,0
667,Leckie,599.0,France,Male,41.0,10,131909.69,2,1.0,1.0,47597.61,0
669,Chuang,559.0,France,Male,44.0,7,94919.33,1,1.0,1.0,86322.15,1
672,Yeh,697.0,Spain,Male,45.0,8,0.0,1,0.0,1.0,131601.22,0
673,Okwudiliolisa,585.0,Germany,Male,33.0,6,152786.27,1,1.0,1.0,100135.31,0
674,Nwankwo,645.0,France,Female,34.0,7,0.0,1,1.0,0.0,146503.29,1
675,Kao,711.0,Spain,Male,40.0,4,0.0,2,0.0,0.0,,0
676,Yancy,748.0,France,Female,50.0,4,0.0,2,1.0,1.0,143335.03,0
677,Tien,,France,Male,35.0,8,0.0,2,1.0,0.0,178984.77,0
678,Gray,595.0,Germany,Male,41.0,0,134410.46,1,1.0,1.0,105593.82,0
679,Zuyev,678.0,France,Female,32.0,6,117677.37,2,1.0,1.0,67471.18,0
681,Raynor,587.0,Germany,Female,42.0,2,119051.65,1,0.0,0.0,87451.03,0
682,K?,766.0,France,Male,42.0,6,0.0,1,1.0,0.0,82823.58,1
683,Wright,790.0,France,Female,36.0,4,136801.09,1,1.0,0.0,82811.18,0
686,Gorbunova,568.0,Spain,Female,36.0,6,0.0,2,1.0,0.0,176472.44,0
688,Toscani,646.0,Germany,Male,41.0,9,94157.17,1,1.0,0.0,151434.31,0
689,Mazzi,705.0,France,Female,31.0,6,81322.76,2,1.0,1.0,113082.62,1
691,Ndubueze,639.0,France,Male,34.0,4,139416.67,1,0.0,1.0,155528.77,0
693,Pai,661.0,France,Female,34.0,0,0.0,2,1.0,0.0,185296.24,0
696,Sinnett,648.0,France,Male,32.0,7,131828.86,1,1.0,0.0,124694.62,1
697,Chiu,652.0,Germany,Female,46.0,1,108914.44,1,1.0,1.0,170500.86,1
698,Ts'ai,589.0,France,Female,26.0,9,0.0,1,1.0,0.0,,1
699,Obidimkpa,607.0,France,Female,29.0,6,98183.93,1,1.0,0.0,,0
700,Hs?,679.0,Spain,Female,32.0,1,0.0,2,1.0,0.0,181638.92,0
701,Smith,678.0,France,Female,34.0,5,0.0,2,1.0,0.0,86337.52,0
702,Hsing,562.0,Germany,Male,30.0,9,92776.48,1,0.0,0.0,,0
703,Shao,646.0,Germany,Male,29.0,5,111004.0,2,1.0,1.0,115175.05,0
704,Ijendu,629.0,Spain,Female,35.0,10,140011.17,1,0.0,1.0,51626.1,0
706,Krichauff,616.0,France,Female,40.0,8,0.0,2,1.0,0.0,67109.64,0
707,Aksyonov,706.0,France,Male,26.0,8,0.0,1,1.0,0.0,146322.05,0
708,Ch'iu,729.0,Germany,Female,42.0,4,104836.77,1,1.0,0.0,,1
709,Chiang,767.0,France,Male,44.0,3,0.0,1,0.0,1.0,1468.11,0
711,Brown,723.0,France,Male,41.0,4,0.0,2,1.0,1.0,173442.26,0
713,She,596.0,France,Male,58.0,8,166530.06,2,1.0,1.0,194912.32,0
718,Myers,578.0,France,Male,48.0,2,0.0,2,1.0,1.0,29229.74,0
719,Olejuru,784.0,France,Male,35.0,3,0.0,1,0.0,1.0,81494.36,0
722,Genovese,553.0,France,Female,36.0,9,129122.02,1,0.0,0.0,,0
723,T'ao,577.0,France,Male,49.0,9,0.0,2,0.0,0.0,140833.58,0
724,Gaffney,683.0,France,Female,32.0,4,0.0,1,0.0,0.0,115169.94,0
727,Henderson,630.0,France,Female,43.0,9,0.0,2,0.0,1.0,34619.74,0
728,Lo,662.0,France,Female,37.0,5,0.0,1,1.0,0.0,151610.53,0
730,Howarth,798.0,France,Male,31.0,8,0.0,1,1.0,1.0,59312.31,0
731,Chinagorom,539.0,Germany,Male,50.0,0,105057.54,1,1.0,1.0,96922.97,1
732,Aitken,639.0,Germany,Male,39.0,5,154596.82,2,1.0,0.0,53145.4,0
733,Nnabuife,543.0,France,Female,39.0,4,0.0,2,1.0,1.0,73370.49,0
734,Wheeler,847.0,Spain,Male,34.0,6,0.0,2,1.0,1.0,112144.01,0
735,T'ien,599.0,France,Male,37.0,1,0.0,2,1.0,0.0,,0
736,Chiemenam,738.0,Spain,Female,37.0,7,0.0,2,1.0,0.0,32425.15,0
737,Loewenthal,677.0,France,Male,25.0,3,99186.78,1,1.0,0.0,151798.12,0
738,Pinto,633.0,Germany,Male,51.0,1,96732.83,2,1.0,0.0,64875.63,1
739,McIver,711.0,Germany,Male,54.0,3,95729.43,1,1.0,1.0,45287.46,0
741,H?,624.0,Spain,Female,31.0,9,0.0,2,1.0,1.0,152389.04,0
743,Obijiaku,496.0,Spain,Male,31.0,3,0.0,2,1.0,0.0,,0
744,Lombardo,653.0,France,Male,41.0,4,0.0,2,1.0,0.0,59283.08,0
745,Fleming,649.0,France,Male,34.0,9,170841.93,1,1.0,0.0,163444.04,1
746,Band,,France,Female,45.0,6,91024.43,2,1.0,1.0,11559.07,0
751,McCardle,577.0,Spain,Male,39.0,9,0.0,1,1.0,0.0,,1
753,Hao,762.0,Spain,Female,19.0,6,0.0,2,0.0,0.0,,1
754,Eluemuno,812.0,Germany,Female,31.0,7,116966.22,1,0.0,0.0,135225.65,1
755,Nkemdilim,762.0,Germany,Male,33.0,4,132434.14,2,1.0,1.0,191473.9,0
756,Yeh,712.0,Spain,Female,51.0,5,0.0,1,0.0,1.0,161083.1,1
759,De Luca,641.0,Spain,Female,26.0,5,0.0,2,0.0,1.0,,0
760,Cremonesi,718.0,Spain,Male,33.0,7,0.0,2,0.0,1.0,87673.45,0
761,Ku,850.0,Germany,Male,45.0,4,89069.09,1,1.0,0.0,86220.74,1
762,Li Fonti,675.0,France,Female,29.0,6,0.0,2,0.0,1.0,,0
764,Chiemezie,437.0,Spain,Female,52.0,1,76378.04,2,1.0,0.0,156896.7,1
765,Zito,639.0,France,Female,25.0,3,0.0,2,1.0,1.0,168844.05,0
769,Hawkins,685.0,France,Female,36.0,4,0.0,2,0.0,1.0,142338.23,0
770,Pisani,739.0,Germany,Female,45.0,0,111233.2,1,0.0,1.0,66466.67,1
771,Hsueh,592.0,France,Male,40.0,7,0.0,2,0.0,0.0,143149.73,0
772,Fang,629.0,France,Female,34.0,3,0.0,2,0.0,0.0,,0
775,Toscani,628.0,France,Male,42.0,10,0.0,2,1.0,0.0,142899.28,0
776,Chukwualuka,581.0,France,Male,37.0,8,0.0,1,1.0,1.0,47599.46,0
777,Aksenov,569.0,France,Female,39.0,4,133882.69,1,1.0,0.0,176125.17,1
778,Crawford,431.0,Spain,Female,30.0,3,0.0,2,0.0,0.0,180345.39,0
779,Nkemjika,730.0,France,Male,31.0,2,0.0,2,1.0,0.0,73148.55,0
780,Tien,713.0,France,Male,31.0,1,0.0,2,1.0,1.0,118731.56,0
781,Brown,840.0,France,Female,32.0,7,0.0,2,1.0,1.0,90872.81,0
782,Nwachinemelu,596.0,Spain,Male,35.0,1,111919.96,1,1.0,0.0,177276.88,0
783,Rizzo,569.0,Spain,Male,59.0,4,0.0,2,1.0,1.0,172269.67,0
784,Tien,596.0,France,Female,37.0,3,0.0,1,0.0,0.0,,1
785,Sal,585.0,Spain,Female,40.0,1,0.0,1,1.0,1.0,75384.2,0
786,Su,516.0,France,Female,39.0,5,139715.45,2,1.0,0.0,61724.25,0
787,Eluemuno,545.0,France,Male,55.0,8,0.0,1,1.0,1.0,66576.57,1
788,Ch'eng,702.0,France,Female,30.0,2,0.0,2,1.0,1.0,199540.0,1
791,Nwachukwu,537.0,France,Male,38.0,4,0.0,2,1.0,1.0,137652.4,0
792,Uchenna,642.0,France,Female,41.0,8,0.0,2,1.0,1.0,142570.86,0
793,Mazzanti,706.0,France,Female,65.0,7,0.0,2,1.0,1.0,139507.31,1
795,Yermakova,633.0,Germany,Male,40.0,9,81763.86,1,1.0,0.0,68939.82,1
796,Chidiebere,516.0,France,Female,40.0,3,0.0,2,1.0,0.0,94942.56,0
798,Chiazagomekpere,645.0,France,Female,38.0,5,101681.22,2,1.0,1.0,4098.16,0
799,Onyekachukwu,673.0,France,Male,29.0,8,129979.67,1,1.0,0.0,163148.14,0
800,H?,642.0,France,Male,52.0,3,0.0,1,0.0,1.0,179944.36,1
801,Chien,712.0,Germany,Male,34.0,2,131008.02,2,1.0,1.0,151723.78,0
802,Mazzi,719.0,France,Female,39.0,10,0.0,2,1.0,0.0,124630.72,0
803,Palerma,534.0,France,Female,35.0,2,0.0,2,1.0,1.0,115543.71,0
804,Ch'iu,757.0,France,Female,63.0,7,145202.19,1,1.0,1.0,130900.21,1
805,Nwokike,683.0,Spain,Male,41.0,8,96642.96,1,1.0,0.0,167867.76,0
807,Ch'ang,684.0,Germany,Male,28.0,3,126363.54,1,1.0,0.0,176734.1,0
809,Ebelechukwu,637.0,Spain,Female,45.0,1,0.0,1,1.0,0.0,97220.17,1
810,Hs?,590.0,France,Female,38.0,9,0.0,3,1.0,0.0,142415.74,1
811,Clayton,461.0,Germany,Male,51.0,9,120294.87,1,0.0,0.0,56523.34,0
812,Brown,684.0,Spain,Male,33.0,1,0.0,2,1.0,0.0,,0
813,Efremov,724.0,France,Male,46.0,9,0.0,1,1.0,0.0,89658.23,0
815,Chukwumaobim,613.0,France,Male,35.0,8,131829.82,1,1.0,0.0,86911.76,0
817,Ts'ai,659.0,Germany,Female,39.0,6,124623.01,1,1.0,1.0,81368.59,0
820,Babbage,753.0,Germany,Male,37.0,10,146313.7,2,0.0,1.0,167266.16,0
822,Lettiere,630.0,Germany,Female,23.0,3,137644.55,1,1.0,0.0,,1
823,Ngozichukwuka,663.0,Spain,Male,30.0,7,103655.08,2,1.0,0.0,174383.17,0
824,Onyekachi,599.0,Germany,Female,19.0,2,150640.74,2,0.0,0.0,,0
825,Tien,571.0,Spain,Female,38.0,2,0.0,1,0.0,1.0,164678.0,0
826,Toscani,753.0,Germany,Male,43.0,6,160548.64,1,1.0,1.0,75835.97,0
827,Mazzi,501.0,France,Male,42.0,9,132866.04,1,0.0,1.0,146923.77,0
828,Rizzo,643.0,Germany,Male,41.0,5,121453.85,1,1.0,0.0,53232.59,1
830,Ch'ang,733.0,Spain,Male,40.0,8,116033.09,1,1.0,1.0,43873.99,0
831,Ts'ao,705.0,Spain,Female,34.0,3,0.0,2,1.0,1.0,179810.35,0
832,Goliwe,699.0,France,Female,37.0,10,0.0,2,1.0,1.0,59795.88,0
835,Scott,820.0,France,Female,39.0,5,104938.35,1,1.0,0.0,,1
836,Milanesi,560.0,Germany,Female,52.0,8,152352.54,1,1.0,0.0,134468.25,1
837,Fleming,569.0,France,Female,35.0,0,0.0,2,1.0,1.0,184158.74,0
838,Brown,652.0,Spain,Female,19.0,7,143487.84,1,1.0,0.0,33544.27,0
839,Chiang,721.0,Germany,Female,40.0,6,125376.12,1,0.0,0.0,,0
840,Ts'ui,661.0,France,Male,34.0,3,0.0,2,1.0,1.0,108167.85,0
841,Toscani,637.0,France,Female,29.0,1,0.0,2,1.0,1.0,,0
843,Tuan,599.0,France,Male,40.0,7,0.0,2,1.0,0.0,179831.82,0
845,Holbrook,667.0,Germany,Male,34.0,0,103926.0,1,1.0,0.0,20895.68,1
846,Maclean,850.0,France,Male,33.0,2,0.0,2,1.0,1.0,161226.65,0
847,Chiang,526.0,Spain,Female,33.0,8,114429.2,2,1.0,0.0,110283.37,0
848,Ch'ien,564.0,France,Male,48.0,5,62286.6,1,1.0,1.0,40752.39,1
849,Kao,648.0,France,Male,25.0,5,0.0,2,1.0,1.0,181580.87,0
850,Hall,521.0,France,Female,28.0,6,0.0,2,1.0,0.0,,0
851,Lo Duca,599.0,France,Female,26.0,6,0.0,2,1.0,1.0,181833.1,0
854,Chinweike,486.0,France,Male,41.0,2,93475.44,1,1.0,1.0,168590.16,0
856,Ruggiero,767.0,Spain,Male,47.0,2,0.0,2,1.0,1.0,48204.82,0
858,Uspenskaya,666.0,Germany,Female,37.0,5,137036.98,2,1.0,1.0,158270.23,0
859,Chu,713.0,Germany,Female,47.0,6,139608.82,2,1.0,0.0,82309.01,1
860,Chinweike,569.0,Germany,Male,27.0,3,135607.77,2,0.0,0.0,,1
862,Miah,637.0,France,Female,42.0,0,0.0,1,1.0,0.0,,0
864,Cameron,615.0,France,Female,44.0,4,0.0,1,1.0,0.0,6324.85,1
868,Padovano,,Spain,Female,29.0,6,0.0,2,1.0,1.0,47311.3,0
869,Zikoranachidimma,627.0,France,Male,29.0,5,0.0,1,0.0,1.0,67894.17,0
870,Y?an,632.0,France,Male,40.0,9,124482.06,1,0.0,0.0,169321.36,0
871,Tuan,728.0,France,Male,29.0,7,135636.64,1,1.0,1.0,51678.0,0
872,Oguejiofor,598.0,Spain,Female,39.0,2,0.0,1,0.0,1.0,114676.02,1
873,Ch'ien,691.0,Spain,Male,34.0,2,132645.16,1,1.0,1.0,141488.54,0
875,Hovell,567.0,Spain,Female,38.0,8,0.0,2,0.0,1.0,175710.08,0
877,Tuan,757.0,France,Male,51.0,4,0.0,1,1.0,0.0,15967.81,1
878,Hsieh,678.0,France,Male,42.0,7,104512.01,1,0.0,1.0,125572.33,0
879,Linger,719.0,France,Female,39.0,3,0.0,2,0.0,1.0,50592.62,0
880,Yobachi,685.0,France,Female,39.0,9,0.0,2,1.0,1.0,141791.53,0
882,Pugh,652.0,Germany,Female,46.0,3,110148.43,1,1.0,1.0,98678.72,0
884,Ives,753.0,Spain,Male,40.0,2,0.0,1,1.0,1.0,140591.15,0
885,Onuoha,753.0,Germany,Female,47.0,7,116874.06,1,1.0,0.0,116486.66,1
886,Hs?,599.0,France,Male,42.0,6,0.0,1,1.0,0.0,113935.17,1
887,Liao,520.0,Spain,Male,31.0,4,146477.91,1,1.0,1.0,104171.32,0
888,Olisanugo,725.0,France,Male,35.0,5,139571.73,1,1.0,0.0,,0
889,Pisani,524.0,Spain,Male,29.0,1,135567.29,1,1.0,1.0,154694.18,0
893,Ch'iu,781.0,France,Female,35.0,9,0.0,2,0.0,0.0,86100.88,0
894,Hargreaves,619.0,France,Male,52.0,2,0.0,1,1.0,1.0,142995.89,1
896,Chia,543.0,Spain,Male,49.0,7,83744.65,1,1.0,1.0,148796.52,0
897,Li Fonti,778.0,France,Male,33.0,4,0.0,2,1.0,1.0,60652.55,0
